AvgDialog_19196_Content_2,ahyX,avg章6_AvgDialog_C_M.csv,9,AvgDialog,Content,,现实重启,Reality Reboot
AvgDialog_34981_Content_19,ajLL,avg章6_AvgDialog_C_M.csv,193,AvgDialog,Content,墨菲,伤口痊愈了？是希莱斯特的能力吧。,The wound healed? It must be Celeste's ability.
AvgDialog_34981_Content_20,ajLN,avg章6_AvgDialog_C_M.csv,194,AvgDialog,Content,,墨菲小跑到了希莱斯特身边，轻握住一条从希莱斯特肩头垂落的白纱——此刻看起来，分外像绷带。,Murphy trotted over to Celeste and gently held a piece of white gauze hanging from Celeste's shoulder—it looked like a bandage.
AvgDialog_34981_Content_21,ajLO,avg章6_AvgDialog_C_M.csv,195,AvgDialog,Content,,你抬头看向希莱斯特，迎上了她看过来的目光。因为链接者身体的衰弱，她的情况也每况愈下，似乎已经失去了张口说话的力气。,"You look up at Celeste, meeting her gaze. As her Linker's body weakens, her condition deteriorates further; she appears too exhausted to speak."
AvgDialog_34981_Content_22,ajLP,avg章6_AvgDialog_C_M.csv,196,AvgDialog,Content,,她动了动唇，发出微不可闻的气音。你从未研究过唇语，却清楚地看清了她想要说的话——,"She moved her lips, producing an almost inaudible sound. You have never learned lip reading, yet you clearly understood what she wanted to say—"
AvgDialog_34981_Content_23,ajLQ,avg章6_AvgDialog_C_M.csv,197,AvgDialog,Content,,不是我。,It wasn't me.
AvgDialog_34981_Content_24,ajLR,avg章6_AvgDialog_C_M.csv,198,AvgDialog,Content,,"是的，不是她。
你对此十分肯定。","Yes, it wasn't her.\nYou're absolutely certain of it."
AvgDialog_34981_Content_25,ajLS,avg章6_AvgDialog_C_M.csv,199,AvgDialog,Content,,那磅礴如星团般的能量，不可能来自如此虚弱的她。,"That immense energy, like a star cluster, couldn't possibly have come from her weak body."
AvgDialog_34965_Content_1,ajAb,avg章6_AvgDialog_C_M.csv,200,AvgDialog,Content,,击败又一批循声而来的敌人后，你们才终于又得到了一丝喘息的空间。,"After defeating another group of enemies lured by the sound, you finally get a brief moment to catch your breath."
AvgDialog_34965_Content_2,ajAm,avg章6_AvgDialog_C_M.csv,201,AvgDialog,Content,墨菲,这些蹈海者怎么肚子大成了这样？,Why are these Seafarers' bellies so large?
AvgDialog_34965_Content_3,ajAx,avg章6_AvgDialog_C_M.csv,202,AvgDialog,Content,,墨菲警惕地靠近了被你们击败的蹈海者，拉蒙娜紧随其后跟了上去。,"Murphy cautiously approaches the defeated Seafarer, with Ramona following closely behind."
AvgDialog_34965_Content_4,ajAA,avg章6_AvgDialog_C_M.csv,203,AvgDialog,Content,,她们对视一眼，合力将蹈海者趴卧的身体翻了过来。,They exchanged a glance and together turned over the prone body of the Seafarer.
AvgDialog_34965_Content_5,ajAB,avg章6_AvgDialog_C_M.csv,204,AvgDialog,Content,,腹部被寄生物撑得高高隆起，皮肤被从内侧拉扯到变得透明，内里的器官几乎肉眼可见。,"The abdomen is swollen by a parasite, with the skin stretched so thin that it becomes almost transparent; revealing its internal organs."
AvgDialog_34965_Content_6,ajAC,avg章6_AvgDialog_C_M.csv,205,AvgDialog,Content,墨菲,动了，它在动！,It's moving! It's moving!
AvgDialog_34965_Content_7,ajAD,avg章6_AvgDialog_C_M.csv,206,AvgDialog,Content,,寄生物在众目睽睽下扭动了起来，被寄生者的腹部皮肤被撑到失去了纹理——,"The parasite wriggled in full view of everyone, stretching the host's abdominal skin until it lost its texture—"
AvgDialog_34965_Content_8,ajAE,avg章6_AvgDialog_C_M.csv,207,AvgDialog,Content,,嗤！,Splat!
AvgDialog_34965_Content_9,ajAF,avg章6_AvgDialog_C_M.csv,208,AvgDialog,Content,,蹈海者的腹部如气球般泄了气，寄生物不再动弹。拉蒙娜朝着无人的空处挥了挥剑，甩掉了剑尖沾染上的污水。,"The Seafarer's belly deflated like a balloon, and the parasite stopped moving. Ramona swung her sword towards empty spot, flicking the filthy liquid off the blade."
AvgDialog_34965_Content_10,ajAc,avg章6_AvgDialog_C_M.csv,209,AvgDialog,Content,拉蒙娜,这些液体没有腐蚀性，不过保险起见，还是要做一些必要防护。,"These liquids are not corrosive, but it is still advisable to take necessary precautions."
AvgDialog_34965_Content_11,ajAd,avg章6_AvgDialog_C_M.csv,210,AvgDialog,Content,,没等你出声阻拦，拉蒙娜便撕下了蹈海者身上的布料缠绕在了武器尖端，将武器伸进了蹈海者尸身的腹腔中搅动了起来。,"Before you could stop her, Ramona tore off some fabric from the Seafarer's body, wrapped it around the tip of her weapon, and then began to stir it inside the Seafarer's abdominal cavity."
AvgDialog_34965_Content_12,ajAe,avg章6_AvgDialog_C_M.csv,211,AvgDialog,Content,墨菲,……她一直这样吗？,...Has she always been like this?
AvgDialog_34965_Content_13,ajAf,avg章6_AvgDialog_C_M.csv,212,AvgDialog,Content,玩家,别惊讶，这是学术精神的呈现。,"Don't be surprised, this is the embodiment of her academic devotion."
AvgDialog_34965_Content_14,ajAg,avg章6_AvgDialog_C_M.csv,213,AvgDialog,Content,拉蒙娜,可以了，我把固定寄生物的血管拉断了。,"Alright, I've severed the blood vessels that held the parasite in place."
AvgDialog_34965_Content_15,ajAh,avg章6_AvgDialog_C_M.csv,214,AvgDialog,Content,,剑尖一挑，已经完全失去生命气息的寄生物滚落到了地上，浑浊的污水顺着甲板缝隙向四方蔓延，船长连忙拉着希莱斯特换了个地方站着。,"With a flick of her sword, the completely lifeless parasite rolled to the ground. Foul water spread in all directions along the cracks in the deck. The captain quickly pulled Celeste to another spot."
AvgDialog_34965_Content_16,ajAi,avg章6_AvgDialog_C_M.csv,215,AvgDialog,Content,,那寄生物像一团有触肢的胶质生命，端详间又能感到其身上哺乳动物胚胎的神韵。只是隔着皮肤观察，都能感到一种强烈的亵渎。,"The parasite resembles a gelatinous life form with tentacles, yet it carries the essence of a mammalian embryo. Just observing it through its skin, one can sense a strong feeling of blasphemy."
AvgDialog_34965_Content_17,ajAj,avg章6_AvgDialog_C_M.csv,216,AvgDialog,Content,,拉蒙娜皱着眉，收起自己的细剑，转而拾起了地上的蹈海者长矛，轻轻划破了寄生物的胶质皮肤——,"Ramona frowned, sheathed her rapier, and picked up the Seafarer's spear from the ground, lightly slicing through the parasite's gelatinous skin—"
AvgDialog_34965_Content_18,ajAk,avg章6_AvgDialog_C_M.csv,217,AvgDialog,Content,,大量黑色脓液争先恐后涌出，让墨菲惊叫着跳开了好几步。,"A surge of black pus gushes out, causing Murphy to jump back several steps with a shout."
AvgDialog_34965_Content_19,ajAl,avg章6_AvgDialog_C_M.csv,218,AvgDialog,Content,埃尔顿,怎么了？有什么东西吗？,What's wrong? Is there something there?
AvgDialog_34965_Content_20,ajAn,avg章6_AvgDialog_C_M.csv,219,AvgDialog,Content,墨菲,黑色！黑色的液体！船长你看不见吗？,"Black! Black liquid! Captain, can't you see it?"
AvgDialog_34965_Content_21,ajAo,avg章6_AvgDialog_C_M.csv,220,AvgDialog,Content,,你和拉蒙娜对视了一眼，寄生物体内涌出的，毫无疑问是你们的“好朋友”：融蚀浆。,"You and Ramona exchanged a glance. Without a doubt, the substance coming out of the parasite was our ""good friend"": D-Slime."
AvgDialog_34965_Content_22,ajAp,avg章6_AvgDialog_C_M.csv,221,AvgDialog,Content,拉蒙娜,这些蹈海者之前没表现出哪怕半分被寄生的迹象，至少在爆炸前没有……,"These seafarers didn't show any signs of being parasitized, at least not before the explosion..."
AvgDialog_34965_Content_23,ajAq,avg章6_AvgDialog_C_M.csv,222,AvgDialog,Content,玩家,爆炸前……爆炸前……密境消失前！,Before the explosion...before the explosion...before the Domain disappeared!
AvgDialog_34965_Content_24,ajAr,avg章6_AvgDialog_C_M.csv,223,AvgDialog,Content,拉蒙娜,"密境消失了？！
希莱斯特，你已经无力维持密境了吗？","The Domain disappeared?!\nCeleste, are you no longer able to maintain the Domain?"
AvgDialog_34965_Content_25,ajAs,avg章6_AvgDialog_C_M.csv,224,AvgDialog,Content,,得到船长肯定的回应后，拉蒙娜串联起了一切信息。,"After receiving the captain's affirmative response, Ramona pieced together all the information."
AvgDialog_34965_Content_26,ajAt,avg章6_AvgDialog_C_M.csv,225,AvgDialog,Content,,她神色凝重地看向了墨菲，后者正拉着船长四处躲避流淌的融蚀浆。,"She looked gravely at Murphy, who was pulling the captain around to avoid the flowing D-Slime."
AvgDialog_34965_Content_27,ajAu,avg章6_AvgDialog_C_M.csv,226,AvgDialog,Content,拉蒙娜,未出生的「神明」成为了灾厄的「核」，正影响着船上所有生物。,"The unborn ""God"" has become the ""core"" of this Cataclysm, affecting all living beings on the ship."
AvgDialog_34965_Content_28,ajAv,avg章6_AvgDialog_C_M.csv,227,AvgDialog,Content,玩家,精神孱弱、心智混沌的蹈海者们，首当其冲受到灾厄影响，这些寄生物大概也是一种融蚀赘生物的体现。,Seafarers who are weak in spirit and chaotic in mind are the first to be affected by Cataclysm. These parasites are likely also a manifestation of D-Hyperplasia.
AvgDialog_34965_Content_29,ajAw,avg章6_AvgDialog_C_M.csv,228,AvgDialog,Content,拉蒙娜,也？,Also?
AvgDialog_34965_Content_30,ajAy,avg章6_AvgDialog_C_M.csv,229,AvgDialog,Content,,"你点点头，招呼所有人共同行动，一起离开了躲藏的舱室。
向着你和墨菲闻声而来的方向，你们回到了下层甲板。","You nod and signal everyone to move together, leaving the compartment you were hiding in.\nTowards the direction you and Murphy originally heard the sound from, you head back to the lower deck."
AvgDialog_34965_Content_31,ajAz,avg章6_AvgDialog_C_M.csv,230,AvgDialog,Content,,遍布赘生物的船舱一片寂静，而赘生物肆意生长，只比你离开这里时要来的更加无序疯狂。,"The cabin, overgrown with excrescences, is eerily silent. The excrescences have grown even more chaotically rampant since you left."
AvgDialog_19163_Content_1,ahwv,avg章6_AvgDialog_C_M.csv,231,AvgDialog,Content,,悲剧的起航,Tragic Embarkation
AvgDialog_19163_Content_2,ahwG,avg章6_AvgDialog_C_M.csv,232,AvgDialog,Content,,"距离正位之时
还剩：80分钟",Time until Alignment:\n80 minutes remain
AvgDialog_19163_Content_3,ahwR,avg章6_AvgDialog_C_M.csv,233,AvgDialog,Content,埃尔顿,这些珊瑚……是从哪里长出来的？,Where did these corals ... come from?
AvgDialog_19163_Content_4,ahxc,avg章6_AvgDialog_C_M.csv,234,AvgDialog,Content,,视线在一株又一株形态各异的珊瑚上扫过，最后才终于停留在了引导视觉的，最大的珊瑚个体上。,"Your gaze sweeps over various corals, finally resting on the largest one that guides your sight."
AvgDialog_19163_Content_5,ahxe,avg章6_AvgDialog_C_M.csv,235,AvgDialog,Content,,珊瑚丛自融蚀痕中生出，粗暴地顶开了甲板，直直指向顶部舱壁。,"Coral clusters grew from the D-Mark, rudely pushing open the deck and pointing straight at the top cabin wall."
AvgDialog_19163_Content_6,ahxf,avg章6_AvgDialog_C_M.csv,236,AvgDialog,Content,玩家,"我们将这些东西称为融蚀赘生物。
简单而言，越靠近区域性融蚀现象的核心，越容易出现赘生物。","We call these things D-Hyperplasia.\nIn short, the closer you get to the core of a Dissolution Phenomena, the more D-Hyperplasia you encounter."
AvgDialog_19163_Content_7,ahxg,avg章6_AvgDialog_C_M.csv,237,AvgDialog,Content,埃尔顿,融蚀……又是融蚀。,"Dissolution... Again, dissolution."
AvgDialog_19163_Content_8,ahxh,avg章6_AvgDialog_C_M.csv,238,AvgDialog,Content,拉蒙娜,蹈海者群体中出现被寄生的异常个体，恐怕也与融蚀现象的蔓延脱不了干系。,The appearance of anomalous parasitized individuals in within the SeafarerS is likely closely related to the spread of the Dissolution Phenomenon
AvgDialog_19163_Content_9,ahxi,avg章6_AvgDialog_C_M.csv,239,AvgDialog,Content,玩家,关于这点……,On that note...
AvgDialog_19163_Content_10,ahww,avg章6_AvgDialog_C_M.csv,240,AvgDialog,Content,图鲁,"无碍，你们先行与其他人会合。
余需要去确认他们没有放弃举行仪式的原因。","No problem, you go ahead and meet up with the others.\nI need to check on why they haven't abandoned the ritual."
AvgDialog_19163_Content_11,ahwx,avg章6_AvgDialog_C_M.csv,241,AvgDialog,Content,玩家,图鲁正在独自调查，他想要确认蹈海者为什么还在继续行动。,"Tulu is investigating alone, trying to confirm why the Seafarers are still in action."
AvgDialog_19163_Content_12,ahwy,avg章6_AvgDialog_C_M.csv,242,AvgDialog,Content,拉蒙娜,图鲁？这么说的话，爆炸发生后你们已经见过面了，他没有因战斗和爆炸出现什么异常吧？,Tulu? So you've already met him after the explosion. Did he show any abnormalities due to the battle or the explosion?
AvgDialog_19163_Content_13,ahwz,avg章6_AvgDialog_C_M.csv,243,AvgDialog,Content,,你仔细回忆了爆炸后与图鲁的所有交流——他表现得非常冷静。,You carefully recalled all interactions with Tulu after the explosion—he remained extremely calm.
AvgDialog_19163_Content_14,ahwA,avg章6_AvgDialog_C_M.csv,244,AvgDialog,Content,玩家,图鲁可比昏迷又醒来的我清醒多了，也没有从链接中感受到任何异常。,"Tulu was much calmer compared to how I was after fainting and waking up, and I didn't sense any abnormalities from the Link."
AvgDialog_19163_Content_15,ahwB,avg章6_AvgDialog_C_M.csv,245,AvgDialog,Content,,你小心翼翼地将图鲁与拉蒙娜的链接藏在精神世界最深处，下意识隐瞒曾有风暴席卷过大脑的情况。,"You carefully hide the connection between Tulu and Ramona you had found deep within the spirit world, instinctively concealing the fact that a storm once ravaged your mind."
AvgDialog_19163_Content_16,ahwC,avg章6_AvgDialog_C_M.csv,246,AvgDialog,Content,,破碎的灵知穹顶正在缓慢回复，灵魂被撕碎又拼合的痛楚也不再明显。在当下这个时间，你不想给也已疲惫不堪的搭档平添新的烦恼。,"Your shattered Gnosis dome is slowly recovering, and the pain a soul that has been torn apart and pieced back together is no longer as noticeable. At this moment, you do not wish to add any more worries for your already exhausted partner."
AvgDialog_19163_Content_17,ahwD,avg章6_AvgDialog_C_M.csv,247,AvgDialog,Content,拉蒙娜,你昏迷过？！,You fainted?!
AvgDialog_19163_Content_18,ahwE,avg章6_AvgDialog_C_M.csv,248,AvgDialog,Content,玩家,别担心，我现在可健康了——希莱斯特已经把我完全治好了。,"Don't worry, I'm perfectly healthy now—Celeste has completely healed me."
AvgDialog_19163_Content_19,ahwF,avg章6_AvgDialog_C_M.csv,249,AvgDialog,Content,,"你心虚地看了一眼希莱斯特，被提到名字的她也抬头看了过来。
你向她眨了眨眼，而她也只是看了你一会儿，并未言语。","You glance guiltily at Celeste, who looks up when her name is mentioned.\nYou wink at her, but she simply stares at you for a moment without saying a word."
AvgDialog_19163_Content_20,ahwH,avg章6_AvgDialog_C_M.csv,250,AvgDialog,Content,拉蒙娜,既然你都这么说了……,Since you've said that...
AvgDialog_19163_Content_21,ahwI,avg章6_AvgDialog_C_M.csv,251,AvgDialog,Content,拉蒙娜,墨菲体内的寄生物需要尽快进行手术剥离，它在墨菲体内发育得越久，大家的处境就越危险。,"The parasite inside Murphy requires immediate surgical removal. The longer it develops within Murphy, the more perilous our situation becomes."
AvgDialog_19163_Content_22,ahwJ,avg章6_AvgDialog_C_M.csv,252,AvgDialog,Content,拉蒙娜,我们要尽快回到陆地上了，但是……我感受不到船的运动。,"We need to return to land as soon as possible, but... I can't feel the ship moving."
AvgDialog_19163_Content_23,ahwK,avg章6_AvgDialog_C_M.csv,253,AvgDialog,Content,拉蒙娜,船长，你们的状态已经不足以支撑控制索纳尼尔号返航了，对吗？,"Captain, your state is no longer sufficient to control the Sona-Nyl for the return journey, right?"
AvgDialog_19163_Content_24,ahwL,avg章6_AvgDialog_C_M.csv,254,AvgDialog,Content,埃尔顿,……没错，希莱斯特还能维持存在，对我和她而言都是一个奇迹。,"...That's right. It's a miracle that Celeste can still exist, both for her and for me."
AvgDialog_19163_Content_25,ahwM,avg章6_AvgDialog_C_M.csv,255,AvgDialog,Content,玩家,如果使用救生艇呢？,What if we use the lifeboat?
AvgDialog_19163_Content_26,ahwN,avg章6_AvgDialog_C_M.csv,256,AvgDialog,Content,,埃尔顿摇了摇头。,Elton shook his head.
AvgDialog_19163_Content_27,ahwO,avg章6_AvgDialog_C_M.csv,257,AvgDialog,Content,埃尔顿,救生艇是无动力型的，载着我们这么多人用桨划回陆地？太不现实。,Lifeboats are unpowered. Rowing back to land with so many people? Unrealistic.
AvgDialog_19163_Content_28,ahwP,avg章6_AvgDialog_C_M.csv,258,AvgDialog,Content,墨菲,怎么会……真的一点办法都没有了吗？,How could this be... Is there truly no way out?
AvgDialog_19163_Content_29,ahwQ,avg章6_AvgDialog_C_M.csv,259,AvgDialog,Content,,埃尔顿安抚性地拍了拍墨菲的脑袋，刚抬头就发现自己已经被你和拉蒙娜紧张的目光包围。他愣了一瞬间，哑然失笑。,"Elton soothingly patted Murphy's head. As he looked up, he found himself surrounded by your and Ramona's anxious gazes. He paused for a moment, then let out a silent laugh."
AvgDialog_19163_Content_30,ahwS,avg章6_AvgDialog_C_M.csv,260,AvgDialog,Content,埃尔顿,你们可别忘记了……,Don't you forget...
AvgDialog_19163_Content_31,ahwT,avg章6_AvgDialog_C_M.csv,261,AvgDialog,Content,埃尔顿,索纳尼尔号，是一艘船。,The Sona-Nyl is a ship.
AvgDialog_19163_Content_32,ahwU,avg章6_AvgDialog_C_M.csv,262,AvgDialog,Content,埃尔顿,我每年都按照标准手册去维护它的动力系统，它的动力室也常年燃着火。,"I follow standard operation procedures to maintain the power system every year, and her power room is always lit with fire."
AvgDialog_19163_Content_33,ahwV,avg章6_AvgDialog_C_M.csv,263,AvgDialog,Content,埃尔顿,只要能摸到舵轮……,As long as I can touch the helm...
AvgDialog_19163_Content_34,ahwW,avg章6_AvgDialog_C_M.csv,264,AvgDialog,Content,拉蒙娜,可…我们与弥利亚姆的战斗对动力室造成了不小的破坏，更别提后面她引发的那场爆炸……,But... our battle with Miryam caused considerable damage to the power room; not to mention the explosion she triggered later...
AvgDialog_19163_Content_35,ahwX,avg章6_AvgDialog_C_M.csv,265,AvgDialog,Content,埃尔顿,"唔……我倒忘记了这点……
如果没有锅炉供给动力，就算到了驾驶室也无济于事。","Hmm... I forgot about that...\nWithout the boilers to supply power, reaching the cockpit would be pointless."
AvgDialog_19163_Content_36,ahwY,avg章6_AvgDialog_C_M.csv,266,AvgDialog,Content,墨菲,不……有的。,No... there are still some.
AvgDialog_19163_Content_37,ahwZ,avg章6_AvgDialog_C_M.csv,267,AvgDialog,Content,墨菲,我和%player%是从动力室绕路过来的，虽然已经和废墟没两样了，但还有至少两座锅炉燃着火。,"%player% and I took a detour through the power room. Although it's mostly in ruins, at least two boilers are still operational."
AvgDialog_19163_Content_38,ahxa,avg章6_AvgDialog_C_M.csv,268,AvgDialog,Content,埃尔顿,两座锅炉，足够控制这艘船了。,Two boilers are sufficient to control this ship.
AvgDialog_19163_Content_39,ahxb,avg章6_AvgDialog_C_M.csv,269,AvgDialog,Content,玩家,那现在是不是能去驾驶室看看了？说真的我好奇很久了——,"So, can we check out the cockpit now? Seriously, I've been curious for a long time—"
AvgDialog_19163_Content_40,ahxd,avg章6_AvgDialog_C_M.csv,270,AvgDialog,Content,拉蒙娜,嘘，嘘，小声些！敌人被引过来了！,"Shh, shh, keep it down! You're attracting enemies!"
AvgDialog_34979_Content_1,ajKz,avg章6_AvgDialog_C_M.csv,271,AvgDialog,Content,拉蒙娜,"船长，这边的敌人已经解决了。
我和守密人再往前看看，你可以带着墨菲和希莱斯特跟上来了。","Captain, the enemies here have been dealt with.\nThe Keeper and I will scout ahead. You can follow with Murphy and Celeste."
AvgDialog_34979_Content_2,ajKK,avg章6_AvgDialog_C_M.csv,272,AvgDialog,Content,埃尔顿,好，麻烦你们了。,"Alright, thank you for your help."
AvgDialog_34979_Content_3,ajKQ,avg章6_AvgDialog_C_M.csv,273,AvgDialog,Content,,埃尔顿在舱室门边看了看，确认前方暂时安全后，才侧身对着墨菲和希莱斯特二人招了招手。,"Elton glanced around the door area, confirmed it was temporarily safe, then gestured for Murphy and Celeste to come over."
AvgDialog_34979_Content_4,ajKR,avg章6_AvgDialog_C_M.csv,274,AvgDialog,Content,,在离开货舱的最后一刻，埃尔顿停下脚步。他转头看向被珊瑚形赘生物所破坏的车辆，语气中流露出几分遗憾。,"At the last moment before leaving the cargo hold, Elton paused. He turned to look at the vehicles damaged by coral-like growths, with a hint of regret in his tone."
AvgDialog_34979_Content_5,ajKS,avg章6_AvgDialog_C_M.csv,275,AvgDialog,Content,埃尔顿,这可是尚处实验阶段的四缸发动机型号……这辆美人还没真正在陆地上驰骋过，可惜了。,This is a four-cylinder engine model still in the experimental stage... This beauty hasn't truly raced on land yet. What a pity.
AvgDialog_34979_Content_6,ajKT,avg章6_AvgDialog_C_M.csv,276,AvgDialog,Content,墨菲,……,...
AvgDialog_34979_Content_7,ajKU,avg章6_AvgDialog_C_M.csv,277,AvgDialog,Content,,墨菲咬着下唇，看看显然已经报废的轿车，又小心翼翼地偷看了几眼埃尔顿。,"Murphy bit her lower lip, looked at the obviously totaled car, and cautiously stole a few glances at Elton."
AvgDialog_34979_Content_8,ajKV,avg章6_AvgDialog_C_M.csv,278,AvgDialog,Content,埃尔顿,怎么露出这幅表情？,Why are you making that expression?
AvgDialog_34979_Content_9,ajKW,avg章6_AvgDialog_C_M.csv,279,AvgDialog,Content,埃尔顿,你怕什么？放心吧，我没想着让你赔我一辆新车。,"What are you afraid of? Don't worry, I'm not asking you to buy me a new car."
AvgDialog_34979_Content_10,ajKA,avg章6_AvgDialog_C_M.csv,280,AvgDialog,Content,墨菲,"可是你……不是很喜欢它吗？
你经常来保养它的引擎，我可都看见了。",But don't you... really like it?\nI've seen you come to maintain its engine quite often.
AvgDialog_34979_Content_11,ajKB,avg章6_AvgDialog_C_M.csv,281,AvgDialog,Content,墨菲,欸，欸！你干什——,"Woah, hey! What are you doing—"
AvgDialog_34979_Content_12,ajKC,avg章6_AvgDialog_C_M.csv,282,AvgDialog,Content,,埃尔顿弯下腰，掐了掐墨菲绷得紧紧的脸部肌肉。,Elton bent down and pinched Murphy's tightly tensed facial muscles.
AvgDialog_34979_Content_13,ajKD,avg章6_AvgDialog_C_M.csv,283,AvgDialog,Content,埃尔顿,想要赔偿我所有损失的话，就活下来吧。,"If you want to make up for all my losses, then survive."
AvgDialog_34979_Content_14,ajKE,avg章6_AvgDialog_C_M.csv,284,AvgDialog,Content,,埃尔顿说完，没有给墨菲反应的机会。他伸手在墨菲背后推了一把，推着她踉跄着向前走，走出了幽暗深渊般诡异的舱室。,"Elton finished speaking, giving Murphy no chance to react. He pushed her from behind, causing her to stumble forward, leaving the eerie, abyss-like cabin."
AvgDialog_34979_Content_15,ajKF,avg章6_AvgDialog_C_M.csv,285,AvgDialog,Content,,墨菲站在另一间货舱的门边，隔着不过一米宽的走廊看着船长的动作。,"Murphy stood by the door of another cargo hold, watching the captain's movements across the one-meter-wide corridor."
AvgDialog_34979_Content_16,ajKG,avg章6_AvgDialog_C_M.csv,286,AvgDialog,Content,,他先扶着希莱斯特离开了长满赘生物的舱室，顺势将她交到了墨菲手中，自己又踏入黑暗中去拉舱门。,"He first helped Celeste out of the chamber full of coral growths, handed her to Murphy, and then stepped back into the dark to pull the hatch."
AvgDialog_34979_Content_17,ajKH,avg章6_AvgDialog_C_M.csv,287,AvgDialog,Content,墨菲,船长……,Captain...
AvgDialog_34979_Content_18,ajKI,avg章6_AvgDialog_C_M.csv,288,AvgDialog,Content,埃尔顿,怎么还看着我？那两个学生可要走远了。,Why are you still looking at me? Those two students are getting away.
AvgDialog_34979_Content_19,ajKJ,avg章6_AvgDialog_C_M.csv,289,AvgDialog,Content,墨菲,真的吗？你和希莱斯特冒着生命危险帮我，你真的——不求我的回报吗？,"Really? You and Celeste risked your lives to help me, and you truly—expect nothing in return?"
AvgDialog_34979_Content_20,ajKL,avg章6_AvgDialog_C_M.csv,290,AvgDialog,Content,埃尔顿,你这孩子……,"You, child..."
AvgDialog_34979_Content_21,ajKM,avg章6_AvgDialog_C_M.csv,291,AvgDialog,Content,玩家,船长——墨菲——怎么还没跟上来？,Captain—Murphy—where are you guys?
AvgDialog_34979_Content_22,ajKN,avg章6_AvgDialog_C_M.csv,292,AvgDialog,Content,埃尔顿,马上来！,Coming right away!
AvgDialog_34979_Content_23,ajKO,avg章6_AvgDialog_C_M.csv,293,AvgDialog,Content,,最后，他反手掩上了门，映在他大衣上的荧光也随之消失。,"Finally, he closed the door behind him, and the glow on his coat disappeared."
AvgDialog_34979_Content_24,ajKP,avg章6_AvgDialog_C_M.csv,294,AvgDialog,Content,埃尔顿,"那就好好活着，好好长大吧。长大，工作，赚足够的钱。
然后，赔我一辆最新款的车。","Alright then, live well and grow up. Grow up, get a job, and earn enough money.\nThen, compensate me with the latest car model."
AvgDialog_34976_Content_1,ajHv,avg章6_AvgDialog_C_M.csv,295,AvgDialog,Content,,浓雾盘踞在海面，甲板上倒是被满月荧光照得明亮无比，再细微的表情都能被轻松地捕捉到。,"A dense fog blankets the sea, yet the deck is brightly illuminated by the glow of the full moon. Even the subtlest expressions are easily discernible under the bright light."
AvgDialog_34976_Content_2,ajHG,avg章6_AvgDialog_C_M.csv,296,AvgDialog,Content,墨菲,月亮……,The moon...
AvgDialog_34976_Content_3,ajHR,avg章6_AvgDialog_C_M.csv,297,AvgDialog,Content,玩家,月亮怎么了？,What's wrong with the moon?
AvgDialog_34976_Content_4,ajHV,avg章6_AvgDialog_C_M.csv,298,AvgDialog,Content,墨菲,越来越亮，也……,It's getting brighter and brighter—and also...
AvgDialog_34976_Content_5,ajHW,avg章6_AvgDialog_C_M.csv,299,AvgDialog,Content,,墨菲咽下了后半句话，但你知道她想说什么——,"Murphy swallowed the latter half of her sentence, but you know what she meant—"
AvgDialog_34976_Content_6,ajHX,avg章6_AvgDialog_C_M.csv,300,AvgDialog,Content,,留给她的时间，也越来越少了。,The time she has left is running out.
AvgDialog_34976_Content_7,ajHY,avg章6_AvgDialog_C_M.csv,301,AvgDialog,Content,拉蒙娜,抓紧时间去驾驶室吧。船长，接下来要请您指路了。,"Let's hurry to the cockpit. Captain, please show us the way forward."
AvgDialog_34976_Content_8,ajHZ,avg章6_AvgDialog_C_M.csv,302,AvgDialog,Content,埃尔顿,我们需要穿越甲板，去到桥楼的最高层。,We need to cross the deck to reach the uppermost level of the bridge tower.
AvgDialog_34976_Content_9,ajIa,avg章6_AvgDialog_C_M.csv,303,AvgDialog,Content,,拉蒙娜点点头，护着船长向前迈开步子。,"Ramona nodded and stepped forward, protecting the captain."
AvgDialog_34976_Content_10,ajHw,avg章6_AvgDialog_C_M.csv,304,AvgDialog,Content,,刚走没两步，身后就传来“咚”的一声。众人回头看过去，只见墨菲双膝着地跪在了甲板上，上身也无力地向前匍匐，几乎要贴在甲板上。,"Just a few steps in, a ""thud"" sounded from behind. Turning around, you see Murphy kneeling on the deck with her upper body weakly slumped forward, nearly touching the deck."
AvgDialog_34976_Content_11,ajHx,avg章6_AvgDialog_C_M.csv,305,AvgDialog,Content,玩家,墨菲？！,Murphy?!
AvgDialog_34976_Content_12,ajHy,avg章6_AvgDialog_C_M.csv,306,AvgDialog,Content,,"你快步跑了过去，扶起瘫倒在甲板上的墨菲。
她的意识不再清醒，额发被冷汗打湿，狼狈无比地贴在前额。","You quickly ran over and helped Murphy up from the deck.\nShe was unconscious, her bangs soaked with cold sweat, messily clinging to her forehead."
AvgDialog_34976_Content_13,ajHz,avg章6_AvgDialog_C_M.csv,307,AvgDialog,Content,墨菲,@1…好痛……,@1...It hurts...
AvgDialog_34976_Content_14,ajHA,avg章6_AvgDialog_C_M.csv,308,AvgDialog,Content,墨菲,唔……@1…@1……,Hmm...@1...@1...
